,Symbol,Company,Earnings Call Time,EPS Estimate,Reported EPS,Surprise(%),Earnings Date
4,ARE,Alexandria Real Estate Equities Inc,TAS,0.59,1.74,194.92,2020-02-03
24,ARES,Ares Management Corp,TAS,0.51,0.67,31.37,2020-02-13
6,AREX,Approach Resources Inc,Time Not Supplied,-0.06,,,2020-03-16
3,ARGO,Argo Group International Holdings Ltd,TAS,-2.15,-2.15,,2020-02-24
3,ARI,Apollo Commercial Real Estate Finance Inc,TAS,0.45,0.46,2.22,2020-02-13
12,ARKR,Ark Restaurants Corp,After Market Close,,,,2020-02-10
16,ARKR,Ark Restaurants Corp,TAS,,,,2020-02-11
8,ARL,American Realty Investors Inc,TAS,,,,2020-03-30
6,ARLO,Arlo Technologies Inc,TAS,-0.31,-0.26,16.13,2020-02-24
4,ARLP,Alliance Resource Partners LP,TAS,0.2,0.2,,2020-01-27
14,ARMK,Aramark,TAS,0.61,0.62,1.64,2020-02-04
6,ARMP,Armata Pharmaceuticals Inc,TAS,-0.72,-0.48,33.33,2020-03-19
15,ARNA,Arena Pharmaceuticals Inc,TAS,-1.55,-1.76,-13.55,2020-02-26
2,ARNC,Howmet Aerospace Inc,Time Not Supplied,0.54,0.53,-1.85,2020-01-27
18,AROC,Archrock Inc,TAS,0.16,0.21,31.25,2020-02-19
1,AROW,Arrow Financial Corp,TAS,,,,2020-01-28
3,ARPO,Aerpio Pharmaceuticals Inc,Before Market Open,-0.12,-0.11,8.33,2020-03-16
12,ARQL,ArQule Inc,Before Market Open,-0.1,,,2020-03-05
12,ARR,ARMOUR Residential REIT Inc,TAS,0.54,0.55,1.85,2020-02-19
0,ARRS,ARRIS International plc,Before Market Open,,,,2020-02-19
0,ARTL,Artelo Biosciences Inc,Before Market Open,-0.51,-0.3,41.18,2020-01-14
10,ARTNA,Artesian Resources Corp,TAS,,,,2020-03-11
5,ARTW,Art's Way Manufacturing Co Inc,TAS,,,,2020-02-04
12,ARVN,Arvinas Inc,TAS,-0.55,-0.56,-1.82,2020-03-16
7,ARW,Arrow Electronics Inc,TAS,2.17,2.2,1.38,2020-02-06
13,ARWR,Arrowhead Pharmaceuticals Inc,TAS,-0.01,-0.03,-200.0,2020-02-05
6,ASB,Associated Banc-Corp,TAS,0.42,0.45,7.14,2020-01-23
13,ASC,Ardmore Shipping Corp,Time Not Supplied,0.11,0.08,-27.27,2020-02-11
4,ASCMB,Ascent Capital Group Inc,After Market Close,,,,2020-03-30
0,ASFI,Asta Funding Inc,After Market Close,,,,2020-02-21
0,ASGN,ASGN Inc,TAS,1.23,1.28,4.07,2020-02-12
0,ASH,Ashland Global Holdings Inc.,TAS,0.07,0.13,85.71,2020-01-27
2,ASIX,AdvanSix Inc,Before Market Open,-0.08,-0.08,,2020-02-21
6,ASMB,Assembly Biosciences Inc,After Market Close,,,,2020-03-04
0,ASNA,Ascena Retail Group Inc,TAS,,,,2020-03-09
3,ASNB,AdvanSource Biomaterials Corp,TAS,,,,2020-02-17
4,ASPN,Aspen Aerogels Inc,TAS,-0.04,-0.04,,2020-02-20
5,ASPN,Aspen Aerogels Inc,After Market Close,-0.04,-0.04,,2020-02-20
3,ASPS,Altisource Portfolio Solutions SA,After Market Close,0.47,0.26,-44.68,2020-03-05
2,ASPU,Aspen Group Inc,After Market Close,-0.05,-0.12,-140.0,2020-03-10
7,ASRT,Assertio Therapeutics Inc,After Market Close,0.14,-0.14,-200.0,2020-03-09
1,ASRV,Ameriserv Financial Inc,Before Market Open,,,,2020-01-21
7,ASTC,Astrotech Corp,Time Not Supplied,,,,2020-02-13
4,ASTE,Astec Industries Inc,TAS,0.37,0.4,8.11,2020-03-03
26,ASUR,Asure Software Inc,Before Market Open,0.03,-0.1,-433.33,2020-03-12
19,ASYS,Amtech Systems Inc,After Market Close,-0.09,-0.09,,2020-02-06
20,ASYS,Amtech Systems Inc,TAS,-0.09,-0.09,,2020-02-06
3,ATAX,America First Multifamily Investors LP,Before Market Open,0.17,0.16,-5.88,2020-02-26
12,ATAX,America First Multifamily Investors LP,TAS,0.17,0.16,-5.88,2020-02-27
13,ATCXW,Atlas Technical Consultants Inc,TAS,,,,2020-03-16
6,ATEC,Alphatec Holdings Inc,After Market Close,-0.19,-0.28,-47.37,2020-03-05
14,ATEN,A10 Networks Inc,TAS,0.07,0.1,42.86,2020-02-11
9,ATEX,Anterix Inc,After Market Close,-0.59,-0.52,11.86,2020-02-19
10,ATEX,Anterix Inc,TAS,-0.59,-0.52,11.86,2020-02-19
9,ATGE,Adtalem Global Education Inc,TAS,0.55,0.57,3.64,2020-02-04
0,ATGN,Altigen Communications Inc,TAS,,,,2020-01-22
18,ATH,Athene Holding Ltd,TAS,1.68,2.21,31.55,2020-02-18
5,ATHM,Autohome Inc,TAS,8.55,9.62,12.51,2020-02-19
8,ATHX,Athersys Inc,TAS,-0.08,-0.06,25.0,2020-03-16
8,ATI,Allegheny Technologies Inc,TAS,0.32,0.36,12.5,2020-02-04
15,ATKR,Atkore International Group Inc,Before Market Open,0.82,0.94,14.63,2020-02-04
17,ATKR,Atkore International Group Inc,TAS,0.82,0.94,14.63,2020-02-04
8,ATLO,Ames National Corp,After Market Close,,,,2020-03-10
8,ATNI,ATN International Inc,TAS,0.05,-0.4,-900.0,2020-02-19
4,ATNX,Athenex Inc,Before Market Open,-0.31,-0.28,9.68,2020-02-27
16,ATO,Atmos Energy Corp,TAS,1.49,1.47,-1.34,2020-02-04
13,ATOM,Atomera Inc,TAS,-0.19,-0.18,5.26,2020-02-12
14,ATOM,Atomera Inc,After Market Close,-0.19,-0.18,5.26,2020-02-12
8,ATOS,Atossa Therapeutics Inc,TAS,-0.33,-0.26,21.21,2020-03-26
23,ATR,Aptargroup Inc,TAS,0.78,0.8,2.56,2020-02-20
3,ATRA,Atara Biotherapeutics Inc,Before Market Open,-1.34,-1.36,-1.49,2020-02-27
12,ATRC,AtriCure Inc,TAS,-0.41,-0.42,-2.44,2020-02-18
23,ATRI,Atrion Corp,TAS,,,,2020-02-26
16,ATRO,Astronics Corp,After Market Close,-0.11,0.19,272.73,2020-02-26
2,ATRS,Antares Pharma Inc,Before Market Open,,0.03,,2020-03-03
3,ATRS,Antares Pharma Inc,TAS,,0.03,,2020-03-03
7,ATSG,Air Transport Services Group Inc,After Market Close,0.42,0.56,33.33,2020-03-02
5,ATTO,Atento SA,TAS,0.06,-0.19,-416.67,2020-03-03
2,ATU,Actuant Corp,Before Market Open,,,,2020-03-19
4,ATUS,Altice USA Inc,After Market Close,0.17,,-100.0,2020-02-12
25,ATV,Acorn International Inc,Before Market Open,,,,2020-03-12
5,ATVI,Activision Blizzard Inc,TAS,1.19,1.23,3.36,2020-02-06
2,ATXI,Avenue Therapeutics Inc,Before Market Open,-0.28,-0.33,-17.86,2020-03-30
0,AUB,Atlantic Union Bankshares Corp,TAS,0.7,0.71,1.43,2020-01-21
24,AUBN,Auburn National Bancorporation Inc,After Market Close,,,,2020-01-29
15,AUDC,AudioCodes Ltd,Before Market Open,0.22,0.26,18.18,2020-01-28
99,AUMN,Golden Minerals Co,TAS,,,,2020-02-27
9,AUTL,Autolus Therapeutics PLC,After Market Close,-0.74,-0.84,-13.51,2020-03-03
4,AUTO,AutoWeb Inc,TAS,-0.13,-0.24,-84.62,2020-03-27
20,AVA,Avista Corp,TAS,0.68,0.76,11.76,2020-02-26
8,AVAV,AeroVironment Inc,TAS,0.13,-0.01,-107.69,2020-03-03
16,AVB,AvalonBay Communities Inc,TAS,1.22,1.2,-1.64,2020-02-05
1,AVD,American Vanguard Corp,TAS,0.11,0.12,9.09,2020-03-09
3,AVD,American Vanguard Corp,After Market Close,0.11,0.12,9.09,2020-03-09
14,AVDL,Avadel Pharmaceuticals PLC,TAS,-0.24,-0.07,70.83,2020-03-11
9,AVEO,Aveo Pharmaceuticals Inc,After Market Close,-0.59,-0.28,52.54,2020-03-16
49,AVGO,Broadcom Inc,Time Not Supplied,,,,2020-03-12
43,AVGOP,Broadcom Inc,TAS,,,,2020-03-12
8,AVGR,Avinger Inc,TAS,-0.52,-0.58,-11.54,2020-03-05
9,AVGR,Avinger Inc,After Market Close,-0.52,-0.58,-11.54,2020-03-05
5,AVID,Avid Technology Inc,After Market Close,0.3,0.28,-6.67,2020-03-09
7,AVLR,Avalara Inc,After Market Close,-0.08,-0.03,62.5,2020-02-12
12,AVNS,Avanos Medical Inc,TAS,0.32,0.34,6.25,2020-02-25
16,AVNW,Aviat Networks Inc,TAS,0.13,-0.17,-230.77,2020-02-06
6,AVP,Avon Products Inc,Before Market Open,0.07,,,2020-02-12
18,AVRO,AVROBIO Inc,TAS,-0.59,-0.72,-22.03,2020-03-16
12,AVT,Avnet Inc,TAS,0.41,0.4,-2.44,2020-01-23
1,AVTR,Avantor Inc,Before Market Open,0.16,0.19,18.75,2020-02-07
8,AVX,AVX Corp,TAS,0.19,0.28,47.37,2020-01-23
17,AVXL,Anavex Life Sciences Corp,Before Market Open,-0.14,-0.12,14.29,2020-02-06
1,AVY,Avery Dennison Corp,TAS,1.69,1.73,2.37,2020-01-29
6,AVYA,Avaya Holdings Corp,Time Not Supplied,0.74,0.75,1.35,2020-02-10
6,AWF,AllianceBernstein Global High Income Fund Inc,TAS,,,,2020-02-28
2,AWI,Armstrong World Industries Inc,TAS,0.86,1.11,29.07,2020-02-24
1,AWK,American Water Works Company Inc,TAS,0.73,0.73,,2020-02-18
9,AWR,American States Water Co,TAS,0.38,0.45,18.42,2020-02-24
3,AWRE,Aware Inc,TAS,,,,2020-02-11
6,AWX,Avalon Holdings Corp,After Market Close,,,,2020-03-12
11,AX,Axos Financial Inc,TAS,0.69,0.67,-2.9,2020-01-29
10,AXDX,Accelerate Diagnostics Inc,TAS,-0.4,-0.39,2.5,2020-02-27
11,AXDX,Accelerate Diagnostics Inc,After Market Close,-0.4,-0.39,2.5,2020-02-27
13,AXDX,Accelerate Diagnostics Inc,TAS,-0.4,-0.39,2.5,2020-02-27
10,AXE,Anixter International Inc,TAS,1.63,2.18,33.74,2020-02-04
14,AXGN,AxoGen Inc,After Market Close,-0.09,-0.1,-11.11,2020-02-24
10,AXGT,Axovant Gene Therapies Ltd,Before Market Open,-0.67,-0.62,7.46,2020-02-10
4,AXL,American Axle & Manufacturing Holdings Inc,TAS,,0.13,,2020-02-14
1,AXLA,Axcella Health Inc,After Market Close,-0.74,-0.68,8.11,2020-03-23
8,AXNX,Axonics Modulation Technologies Inc,After Market Close,-0.72,-0.75,-4.17,2020-03-04
0,AXP,American Express Co,TAS,2.01,2.03,1.0,2020-01-24
4,AXR,AMREP Corp,After Market Close,,,,2020-03-09
0,AXS,AXIS Capital Holdings Ltd,TAS,0.05,0.05,,2020-01-29
10,AXSM,Axsome Therapeutics Inc,TAS,-0.48,-0.71,-47.92,2020-03-12
6,AXTA,Axalta Coating Systems Ltd,TAS,0.43,0.42,-2.33,2020-01-30
15,AXTI,AXT Inc,TAS,-0.07,-0.05,28.57,2020-02-19
31,AY,Atlantica Yield PLC,TAS,-0.11,0.01,109.09,2020-02-27
4,AYI,Acuity Brands Inc,TAS,2.21,2.13,-3.62,2020-01-09
13,AYR,Aircastle Ltd,TAS,0.61,0.87,42.62,2020-02-13
27,AYSI,Alloy Steel International Inc,Before Market Open,,,,2020-02-26
23,AYTU,Aytu BioScience Inc,After Market Close,-0.24,-0.01,95.83,2020-02-13
14,AYX,Alteryx Inc,After Market Close,0.29,0.64,120.69,2020-02-13
1,AZO,Autozone Inc,TAS,11.75,12.39,5.45,2020-03-03
8,AZPN,Aspen Technology Inc,TAS,0.8,0.66,-17.5,2020-01-29
4,AZRE,Azure Power Global Ltd,After Market Close,-0.27,-0.44,-62.96,2020-02-11
15,AZUL,Azul SA,TAS,0.88,0.93,5.68,2020-03-12
17,AZUL,Azul SA,Before Market Open,0.88,0.93,5.68,2020-03-12
3,AZZ,AZZ Inc,TAS,,,,2020-01-09
5,B,Barnes Group Inc,TAS,0.84,0.86,2.38,2020-02-21
56,BA,Boeing Co,TAS,1.47,-2.33,-258.5,2020-01-29
6,BABA,Alibaba Group Holding Ltd,TAS,15.74,18.19,15.57,2020-02-13
24,BABB,BAB Inc,Time Not Supplied,,,,2020-02-05
2,BAC,Bank of America Corp,TAS,0.68,0.74,8.82,2020-01-15
5,BAH,Booz Allen Hamilton Holding Corp,TAS,0.76,0.8,5.26,2020-01-31
21,BANC,Banc of California Inc,TAS,0.17,0.2,17.65,2020-01-23
30,BAND,Bandwidth Inc,After Market Close,-0.14,-0.02,85.71,2020-02-20
4,BANF,BancFirst Corp,TAS,1.04,1.09,4.81,2020-01-17
55,BANR,Banner Corp,TAS,1.01,0.95,-5.94,2020-01-23
68,BAP,Credicorp Ltd,After Market Close,4.12,3.63,-11.89,2020-02-05
43,BAS,Basic Energy Services Inc,After Market Close,-1.22,,,2020-02-27
16,BASI,Bioanalytical Systems Inc,TAS,,,,2020-02-14
15,BASX,Basic Energy Services Inc,TAS,-1.2,-1.25,-4.17,2020-03-09
16,BATL,Battalion Oil Corp,TAS,,,,2020-03-26
4,BAX,Baxter International Inc,TAS,0.88,0.97,10.23,2020-03-17
18,BAYK,Bay Banks of Virginia Inc,Time Not Supplied,0.13,0.15,15.38,2020-01-28
3,BBBY,Bed Bath & Beyond Inc,TAS,0.02,-0.38,-2000.0,2020-01-08
4,BBCP,Concrete Pumping Holdings Inc,Before Market Open,0.04,,-100.0,2020-01-14
5,BBCP,Concrete Pumping Holdings Inc,TAS,0.04,,-100.0,2020-01-14
30,BBCP,Concrete Pumping Holdings Inc,TAS,-0.03,-0.06,-100.0,2020-03-11
31,BBCP,Concrete Pumping Holdings Inc,After Market Close,-0.03,-0.06,-100.0,2020-03-11
52,BBDC,Barings BDC Inc,TAS,0.16,0.15,-6.25,2020-02-27
20,BBGI,Beasley Broadcast Group Inc,TAS,0.13,0.17,30.77,2020-02-18
8,BBI,Brickell Biotech Inc,Before Market Open,,,,2020-03-18
14,BBIO,BridgeBio Pharma Inc,TAS,-0.7,-0.62,11.43,2020-03-02
17,BBQ,BBQ Holdings Inc,After Market Close,-0.05,-0.08,-60.0,2020-03-27
29,BBSI,Barrett Business Services Inc,TAS,1.28,1.51,17.97,2020-02-25
4,BBT,BB&T Corp,Before Market Open,1.01,,,2020-01-15
6,BBW,Build-A-Bear Workshop Inc,TAS,0.27,0.42,55.56,2020-03-11
6,BBX,BBX Capital Corp,After Market Close,,0.06,,2020-02-21
15,BBX,BBX Capital Corp,After Market Close,,0.06,,2020-03-10
37,BBY,Best Buy Co Inc,TAS,2.75,2.9,5.45,2020-02-27
34,BC,Brunswick Corp,TAS,0.75,0.82,9.33,2020-01-30
6,BCBP,BCB Bancorp Inc,TAS,0.29,0.29,,2020-01-27
25,BCC,Boise Cascade Co,TAS,0.2,0.37,85.0,2020-02-24
38,BCEI,Bonanza Creek Energy Inc,After Market Close,1.28,1.29,0.78,2020-02-27
39,BCEI,Bonanza Creek Energy Inc,TAS,1.28,1.29,0.78,2020-02-27
9,BCEL,Atreca Inc,After Market Close,-0.64,-0.72,-12.5,2020-03-11
24,BCLI,Brainstorm Cell Therapeutics Inc,TAS,-0.18,-0.34,-88.89,2020-02-18
29,BCML,BayCom Corp,After Market Close,0.37,0.39,5.41,2020-01-28
33,BCO,Brinks Co,TAS,1.25,1.18,-5.6,2020-02-06
29,BCOR,Blucora Inc,TAS,-0.22,-0.1,54.55,2020-02-19
31,BCOV,Brightcove Inc,TAS,0.05,0.06,20.0,2020-02-19
0,BCOW,1895 Bancorp of Wisconsin Inc,Time Not Supplied,,,,2020-02-27
4,BCPC,Balchem Corp,TAS,0.84,0.88,4.76,2020-02-21
39,BCRH,Blue Capital Reinsurance Holdings Ltd,TAS,,,,2020-01-30
29,BCRHF,Blue Capital Reinsurance Holdings Ltd,TAS,,,,2020-01-30
21,BCRX,BioCryst Pharmaceuticals Inc,TAS,-0.26,-0.02,92.31,2020-03-05
46,BCSF,Bain Capital Specialty Finance Inc,TAS,0.4,0.41,2.5,2020-02-26
16,BCYC,Bicycle Therapeutics PLC,Before Market Open,-0.52,-0.25,51.92,2020-03-10
23,BDC,Belden Inc,TAS,1.07,1.2,12.15,2020-02-04
28,BDGE,Bridge Bancorp Inc,After Market Close,0.68,0.71,4.41,2020-01-29
28,BDGE,Bridge Bancorp Inc,TAS,0.68,0.71,4.41,2020-01-30
73,BDL,Flanigan's Enterprises Inc,After Market Close,,,,2020-02-11
42,BDN,Brandywine Realty Trust,TAS,0.04,0.09,125.0,2020-01-29
33,BDSI,BioDelivery Sciences International Inc,TAS,0.01,-0.01,-200.0,2020-03-12
9,BDX,Becton Dickinson and Co,TAS,2.63,2.65,0.76,2020-02-06
27,BE,Bloom Energy Corp,After Market Close,0.01,-0.28,-2900.0,2020-03-16
28,BE,Bloom Energy Corp,TAS,0.01,-0.28,-2900.0,2020-03-16
27,BEAM,Beam Therapeutics Inc,Before Market Open,-0.52,-4.47,-759.62,2020-03-30
42,BEAT,BioTelemetry Inc,TAS,0.47,0.48,2.13,2020-02-26
43,BEAT,BioTelemetry Inc,Time Not Supplied,0.47,0.48,2.13,2020-02-26
36,BEBE,bebe stores inc,Time Not Supplied,,,,2020-02-13
14,BECN,Beacon Roofing Supply Inc,TAS,0.43,0.41,-4.65,2020-02-03
8,BEDU,Bright Scholar Education Holdings Ltd,After Market Close,1.59,1.76,10.69,2020-01-16
36,BELFB,Bel Fuse Inc,TAS,0.01,-0.3,-3100.0,2020-02-20
37,BELFB,Bel Fuse Inc,Before Market Open,0.01,-0.3,-3100.0,2020-02-20
10,BERY,Berry Global Group Inc,TAS,0.52,0.56,7.69,2020-01-31
45,BEST,BEST Inc,Before Market Open,0.38,0.18,-52.63,2020-03-12
27,BFAM,Bright Horizons Family Solutions Inc,TAS,0.97,1.01,4.12,2020-02-13
15,BFB,Brown-Forman Corp,TAS,,,,2020-03-04
10,BFC,Bank First Corp,After Market Close,1.04,1.04,,2020-01-21
25,BFIN,BankFinancial Corp,TAS,0.21,0.22,4.76,2020-02-18
28,BFS,Saul Centers Inc,After Market Close,,,,2020-02-24
71,BFS,Saul Centers Inc,After Market Close,,,,2020-02-27
40,BFST,Business First Bancshares Inc,After Market Close,0.47,0.45,-4.26,2020-01-22
14,BFYT,Benefytt Technologies Inc,TAS,2.39,2.48,3.77,2020-03-03
19,BG,Bunge Ltd,TAS,0.32,1.27,296.88,2020-02-12
39,BGCP,BGC Partners Inc,TAS,0.11,0.12,9.09,2020-02-06
0,BGFV,Big 5 Sporting Goods Corp,TAS,,,,2020-02-25
46,BGG,Briggs & Stratton Corp,TAS,-0.13,-0.2,-53.85,2020-01-30
8,BGR,Blackrock Energy and Resources Trust,Time Not Supplied,,,,2020-02-05
33,BGS,B&G Foods Inc,TAS,0.28,0.28,,2020-02-25
39,BGSF,BG Staffing Inc,TAS,0.32,0.27,-15.62,2020-03-12
21,BH,Biglari Holdings Inc,TAS,,,,2020-02-24
20,BHAT,Blue Hat Interactive Entertainment Technology,Time Not Supplied,,,,2020-01-31
3,BHAT,Blue Hat Interactive Entertainment Technology,Time Not Supplied,,,,2020-03-23
48,BHB,Bar Harbor Bankshares,After Market Close,,,,2020-01-28
43,BHE,Benchmark Electronics Inc,TAS,0.29,0.27,-6.9,2020-02-06
18,BHFAP,Brighthouse Financial Inc,After Market Close,,,,2020-02-10
9,BHLB,Berkshire Hills Bancorp Inc,After Market Close,0.7,0.7,,2020-01-27
21,BHLB,Berkshire Hills Bancorp Inc,TAS,0.7,0.7,,2020-01-28
30,BHR,Braemar Hotels & Resorts Inc,TAS,-0.15,0.36,340.0,2020-02-26
31,BHVN,Biohaven Pharmaceutical Holding Company Ltd,After Market Close,-1.87,-2.85,-52.41,2020-02-25
53,BIDU,Baidu Inc,TAS,25.67,26.54,3.39,2020-02-27
45,BIG,Big Lots Inc,TAS,2.52,2.39,-5.16,2020-02-27
32,BIIB,Biogen Inc,Before Market Open,8.02,8.34,3.99,2020-01-30
6,BILI,Bilibili Inc,After Market Close,-0.97,-1.01,-4.12,2020-03-17
7,BILI,Bilibili Inc,TAS,-0.97,-1.01,-4.12,2020-03-17
44,BILL,Bill.com Holdings Inc,Time Not Supplied,-0.08,-0.06,25.0,2020-02-06
13,BIMI,BOQI International Medical Inc,After Market Close,,,,2020-02-14
27,BIMT,Bitmis Corp,Time Not Supplied,,,,2020-02-25
34,BIMT,Bitmis Corp,Time Not Supplied,,,,2020-02-26
40,BIO,Bio Rad Laboratories Inc,TAS,2.44,2.32,-4.92,2020-02-13
8,BIOC,Biocept Inc,TAS,-0.1,-0.2,-100.0,2020-03-25
11,BIOL,BIOLASE Inc,After Market Close,-0.05,-0.05,,2020-03-19
28,BIOQ,Bioqual Inc,Time Not Supplied,,,,2020-01-21
9,BIOS,Option Care Health Inc,Before Market Open,-0.01,,,2020-03-13
22,BIOX,Bioceres Crop Solutions Corp,Before Market Open,0.33,0.31,-6.06,2020-02-11
16,BIP,Brookfield Infrastructure Partners LP,TAS,0.21,-0.07,-133.33,2020-02-10
13,BITA,Bitauto Holdings Ltd,TAS,1.19,-8.07,-778.15,2020-03-26
20,BJ,BJ's Wholesale Club Holdings Inc,Before Market Open,0.4,0.4,,2020-03-05
35,BJRI,BJ's Restaurants Inc,TAS,0.45,0.5,11.11,2020-02-20
9,BK,Bank of New York Mellon Corp,TAS,1.01,1.01,,2020-01-16
10,BKCC,BlackRock Capital Investment Corp,After Market Close,0.14,0.14,,2020-03-04
23,BKD,Brookdale Senior Living Inc,TAS,-0.23,-0.49,-113.04,2020-02-18
4,BKE,Buckle Inc,TAS,0.87,0.96,10.34,2020-03-13
11,BKEP,Blueknight Energy Partners LP,Time Not Supplied,,,,2020-03-09
5,BKEPP,Blueknight Energy Partners LP,TAS,,,,2020-03-25
28,BKH,Black Hills Corp,TAS,1.09,1.13,3.67,2020-02-06
41,BKI,Black Knight Inc,TAS,0.48,0.54,12.5,2020-02-13
40,BKNG,Booking Holdings Inc,TAS,22.04,23.3,5.72,2020-02-26
88,BKOR,Oak Ridge Financial Services Inc,After Market Close,,,,2020-02-04
9,BKR,Baker Hughes Co,TAS,0.31,0.27,-12.9,2020-01-22
5,BKSC,Bank of South Carolina,Time Not Supplied,,,,2020-01-09
28,BKTI,BK Technologies Inc,After Market Close,,,,2020-02-25
9,BKTI,BK Technologies Corp,After Market Close,,,,2020-03-04
42,BKU,BankUnited Inc,TAS,0.72,0.91,26.39,2020-01-23
35,BL,Blackline Inc,After Market Close,0.13,0.14,7.69,2020-02-13
23,BLBD,Blue Bird Corp,Before Market Open,0.01,0.07,600.0,2020-02-12
34,BLCM,Bellicum Pharmaceuticals Inc,After Market Close,-4.0,-5.82,-45.5,2020-03-12
75,BLD,TopBuild Corp,TAS,1.42,1.48,4.23,2020-02-25
41,BLDR,Builders FirstSource Inc,TAS,0.35,0.4,14.29,2020-02-20
26,BLFS,BioLife Solutions Inc,After Market Close,-0.02,0.02,200.0,2020-03-11
9,BLGO,BioLargo Inc,After Market Close,,,,2020-03-31
38,BLIN,Bridgeline Digital Inc,After Market Close,,,,2020-02-13
7,BLK,BlackRock Inc,TAS,7.69,8.34,8.45,2020-01-15
20,BLKB,Blackbaud Inc,TAS,0.5,0.51,2.0,2020-02-10
36,BLL,Ball Corp,TAS,0.67,0.71,5.97,2020-02-06
29,BLMN,Bloomin' Brands Inc,TAS,0.35,0.32,-8.57,2020-02-18
20,BLMT,BSB Bancorp Inc,After Market Close,,,,2020-02-05
22,BLUE,bluebird bio Inc,TAS,-3.79,-4.04,-6.6,2020-02-18
9,BLX,Banco Latinoamericano de Comercio Exterior SA,TAS,0.5,0.56,12.0,2020-02-14
50,BMCH,BMC Stock Holdings Inc,TAS,0.34,0.37,8.82,2020-02-27
17,BMI,Badger Meter Inc,TAS,0.42,0.42,,2020-02-05
5,BMNM,Bimini Capital Management Inc,After Market Close,,,,2020-03-18
8,BMRA,Biomerica Inc,TAS,-0.08,-0.05,37.5,2020-01-15
14,BMRC,Bank of Marin Bancorp,TAS,0.62,0.66,6.45,2020-01-27
37,BMRN,Biomarin Pharmaceutical Inc,TAS,-0.06,0.08,233.33,2020-02-26
5,BMTC,Bryn Mawr Bank Corp,TAS,0.78,0.81,3.85,2020-01-16
29,BMY,Bristol-Myers Squibb Co,TAS,0.88,1.22,38.64,2020-02-06
14,BNCC,BNCCorp Inc,Time Not Supplied,,,,2020-01-31
16,BNED,Barnes & Noble Education Inc,After Market Close,-0.16,-0.04,75.0,2020-03-03
10,BNFT,Benefitfocus Inc,TAS,-0.05,0.06,220.0,2020-03-03
25,BNGO,Bionano Genomics Inc,TAS,-0.18,,,2020-03-05
15,BNKL,Bionik Laboratories Corp,Before Market Open,,,,2020-02-14
5,BNSO,Bonso Electronics International Inc,After Market Close,,,,2020-03-31
8,BNTX,BioNTech SE,TAS,-0.17,-0.26,-52.94,2020-03-31
3,BOCH,Bank of Commerce Holdings,TAS,0.25,0.24,-4.0,2020-01-17
11,BOH,Bank of Hawaii Corp,TAS,1.44,1.45,0.69,2020-01-27
36,BOKFL,BOK Financial Corp,TAS,,,,2020-01-22
3,BOMN,Boston Omaha Corp,After Market Close,,,,2020-03-13
26,BONL,Bonal International Inc,Time Not Supplied,,,,2020-02-13
24,BOOT,Boot Barn Holdings Inc,After Market Close,0.82,0.85,3.66,2020-02-04
43,BORT,Botetourt Bankshares Inc,Before Market Open,,,,2020-01-30
11,BOSC,BOS Better Online Solutions Ltd,TAS,,,,2020-03-31
20,BOTJ,Bank of the James,Time Not Supplied,,,,2020-01-24
38,BOX,Box Inc,TAS,0.04,0.07,75.0,2020-02-26
22,BPFH,Boston Private Financial Holdings Inc,TAS,0.22,0.25,13.64,2020-01-22
28,BPMC,Blueprint Medicines Corp,TAS,-1.69,-1.35,20.12,2020-02-13
51,BPMP,Bp Midstream Partners LP,TAS,0.41,0.45,9.76,2020-02-27
54,BPMP,Bp Midstream Partners LP,Before Market Open,0.41,0.45,9.76,2020-02-27
11,BPRAP,Brookfield Property Reit Inc,TAS,,,,2020-02-28
41,BPRN,Bank Of Princeton,Time Not Supplied,0.51,0.49,-3.92,2020-01-29
2,BPTH,Bio Path Holdings Inc,TAS,-0.69,-0.73,-5.8,2020-03-06
3,BPTH,Bio Path Holdings Inc,Before Market Open,-0.69,-0.73,-5.8,2020-03-06
22,BPY,Brookfield Property Partners LP,Before Market Open,,,,2020-02-05
19,BPYPO,Brookfield Property Partners LP,TAS,,,,2020-02-05
9,BPYUP,Brookfield Property Reit Inc,TAS,,,,2020-02-28
11,BR,Broadridge Financial Solutions Inc,TAS,0.71,0.53,-25.35,2020-01-31
30,BRBR,Bellring Brands Inc,After Market Close,0.19,0.16,-15.79,2020-02-06
15,BRBW,Brunswick Bancorp,Time Not Supplied,,,,2020-01-31
43,BRC,Brady Corp,TAS,0.57,0.62,8.77,2020-02-20
11,BREW,Craft Brew Alliance Inc,After Market Close,-0.06,-0.36,-500.0,2020-03-11
39,BRG,Bluerock Residential Growth REIT Inc,Before Market Open,-0.58,-0.62,-6.9,2020-02-13
0,BRKB,Berkshire Hathaway Inc,Before Market Open,,,,2020-02-22
36,BRKL,Brookline Bancorp Inc,TAS,0.28,0.28,,2020-01-29
15,BRKR,Bruker Corp,TAS,0.59,0.53,-10.17,2020-03-27
18,BRKS,Brooks Automation Inc,TAS,0.23,0.23,,2020-02-06
36,BRMK,Broadmark Realty Capital Inc,Time Not Supplied,0.23,0.21,-8.7,2020-03-12
23,BRN,Barnwell Industries Inc,Time Not Supplied,,,,2020-02-11
27,BRO,Brown & Brown Inc,TAS,0.26,0.28,7.69,2020-01-27
10,BRP,Brp Group Inc,After Market Close,0.06,-0.48,-900.0,2020-03-24
